type,coach,coach_id,team_name,season,off_scheme,def_scheme
Defensive Coordinator,Vic Fangio,FangVi0,Indianapolis Colts,1999,Air Coryell,4-3
Other Notable Asst.,Bruce Arians,AriaBr0,Indianapolis Colts,1999,Air Coryell,4-3
Other Notable Asst.,Todd Grantham,GranTo0,Indianapolis Colts,1999,Air Coryell,4-3
Other Notable Asst.,John Pagano,PagaJo0,Indianapolis Colts,1999,Air Coryell,4-3
Coach,Tom Coughlin,CougTo0,Jacksonville Jaguars,1999,Erhardt-Perkins,4-3
Defensive Coordinator,Dom Capers,CapeDo0,Jacksonville Jaguars,1999,Erhardt-Perkins,4-3
Other Notable Asst.,Pete Carmichael,CarmPe1,Jacksonville Jaguars,1999,Erhardt-Perkins,4-3
Other Notable Asst.,Perry Fewell,FewePe0,Jacksonville Jaguars,1999,Erhardt-Perkins,4-3
Other Notable Asst.,John Pease,PeasJo0,Jacksonville Jaguars,1999,Erhardt-Perkins,4-3
Other Notable Asst.,Bobby Petrino,PetrBo0,Jacksonville Jaguars,1999,Erhardt-Perkins,4-3
Head Coach/de facto General Manager,Tom Coughlin,/executives/CougTo0,Jacksonville Jaguars,1999,Erhardt-Perkins,4-3
Coach,Gunther Cunningham,CunnGu0,Kansas City Chiefs,1999,Air Coryell,4-3
Offensive Coordinator,Jimmy Raye,RayeJi0,Kansas City Chiefs,1999,Air Coryell,4-3
Defensive Coordinator,Kurt Schottenheimer,SchoKu0,Kansas City Chiefs,1999,Air Coryell,4-3
Other Notable Asst.,Dave Adolph,AdolDa0,Kansas City Chiefs,1999,Air Coryell,4-3
Other Notable Asst.,Frank Cignetti,CignFr0,Kansas City Chiefs,1999,Air Coryell,4-3
Other Notable Asst.,Tom Rossley,RossTo0,Kansas City Chiefs,1999,Air Coryell,4-3
Other Notable Asst.,Keith Rowen,RoweKe0,Kansas City Chiefs,1999,Air Coryell,4-3
Other Notable Asst.,Mike Solari,SolaMi0,Kansas City Chiefs,1999,Air Coryell,4-3
Other Notable Asst.,Ron Zook,ZookRo0,Kansas City Chiefs,1999,Air Coryell,4-3
Coach,Jon Gruden,GrudJo0,Las Vegas Raiders,1999,West Coast,4-3
Offensive Coordinator,Bill Callahan,CallBi0,Las Vegas Raiders,1999,West Coast,4-3
Defensive Coordinator,Willie Shaw,ShawWi0,Las Vegas Raiders,1999,West Coast,4-3
Other Notable Asst.,Chuck Bresnahan,BresCh0,Las Vegas Raiders,1999,West Coast,4-3
Other Notable Asst.,Gary Stevens,StevGa0,Las Vegas Raiders,1999,West Coast,4-3
Coach,Mike Riley,RileMi0,Los Angeles Chargers,1999,NA,4-3
Offensive Coordinator,Geep Chryst,ChryGe0,Los Angeles Chargers,1999,NA,4-3
Defensive Coordinator,Joe Pascale,PascJo0,Los Angeles Chargers,1999,NA,4-3
Other Notable Asst.,Mark Banker,BankMa0,Los Angeles Chargers,1999,NA,4-3
Other Notable Asst.,Joe Bugel,BugeJo0,Los Angeles Chargers,1999,NA,4-3
Other Notable Asst.,Jim Vechiarella,VechJi0,Los Angeles Chargers,1999,NA,4-3
Coach,Dick Vermeil,VermDi0,Los Angeles Rams,1999,Air Coryell,4-3
Offensive Coordinator,Mike Martz,MartMi0,Los Angeles Rams,1999,Air Coryell,4-3
Defensive Coordinator,Peter Giunta,GiunPe0,Los Angeles Rams,1999,Air Coryell,4-3
Other Notable Asst.,Frank Gansz,GanzFr0,Los Angeles Rams,1999,Air Coryell,4-3
Other Notable Asst.,Jim Hanifan,HaniJi0,Los Angeles Rams,1999,Air Coryell,4-3
Other Notable Asst.,Al Saunders,SaunAl0,Los Angeles Rams,1999,Air Coryell,4-3
Other Notable Asst.,Mike White,WhitMi0,Los Angeles Rams,1999,Air Coryell,4-3
Head Coach/General Manager,Dick Vermeil,/executives/VermDi0,Los Angeles Rams,1999,Air Coryell,4-3
Coach,Jimmy Johnson,JohnJi0,Miami Dolphins,1999,NA,4-3
Offensive Coordinator,Kippy Brown,BrowKi0,Miami Dolphins,1999,NA,4-3
Defensive Coordinator,George Hill,HillGe0,Miami Dolphins,1999,NA,4-3
Defensive Coordinator,Dave Wannstedt,WannDa0,Miami Dolphins,1999,NA,4-3
Head Coach/Player Personnel,Jimmy Johnson,/executives/JohnJi0,Miami Dolphins,1999,NA,4-3
Coach,Dennis Green,GreeDe0,Minnesota Vikings,1999,West Coast,4-3
Offensive Coordinator,Ray Sherman,SherRa0,Minnesota Vikings,1999,West Coast,4-3
Defensive Coordinator,Foge Fazio,FaziFo0,Minnesota Vikings,1999,West Coast,4-3
Other Notable Asst.,Dave Atkins,AtkiDa0,Minnesota Vikings,1999,West Coast,4-3
Other Notable Asst.,Tom Olivadotti,OlivTo0,Minnesota Vikings,1999,West Coast,4-3
Other Notable Asst.,Andre Patterson,PattAn0,Minnesota Vikings,1999,West Coast,4-3
Other Notable Asst.,Mike Tice,TiceMi0,Minnesota Vikings,1999,West Coast,4-3
Other Notable Asst.,Alex Wood,WoodAl0,Minnesota Vikings,1999,West Coast,4-3
Coach,Pete Carroll,CarrPe0,New England Patriots,1999,Air Coryell,4-3
Offensive Coordinator,Ernie Zampese,ZampEr0,New England Patriots,1999,Air Coryell,4-3
Defensive Coordinator,Steve Sidwell,SidwSt0,New England Patriots,1999,Air Coryell,4-3
Other Notable Asst.,Jeff Davidson,DaviJe0,New England Patriots,1999,Air Coryell,4-3
Other Notable Asst.,Ron Lynn,LynnRo0,New England Patriots,1999,Air Coryell,4-3
Other Notable Asst.,Jack Reilly,ReilJa0,New England Patriots,1999,Air Coryell,4-3
Other Notable Asst.,Carl Smith,SmitCa0,New England Patriots,1999,Air Coryell,4-3
Coach,Mike Ditka,DitkMi0,New Orleans Saints,1999,Smashmouth,4-3
Offensive Coordinator,Danny Abramowicz,AbraDa0,New Orleans Saints,1999,Smashmouth,4-3
Defensive Coordinator,Zaven Yaralian,YaraZa0,New Orleans Saints,1999,Smashmouth,4-3
Other Notable Asst.,Tom Clements,ClemTo0,New Orleans Saints,1999,Smashmouth,4-3
Other Notable Asst.,Walt Corey,CoreWa0,New Orleans Saints,1999,Smashmouth,4-3
Other Notable Asst.,Rick Venturi,VentRi0,New Orleans Saints,1999,Smashmouth,4-3
Coach,Jim Fassel,FassJi0,New York Giants,1999,West Coast,4-3
Offensive Coordinator,Jim Skipper,SkipJi0,New York Giants,1999,West Coast,4-3
Defensive Coordinator,John Fox,FoxxJo0,New York Giants,1999,West Coast,4-3
Other Notable Asst.,Dave Brazil,BrazDa0,New York Giants,1999,West Coast,4-3
Other Notable Asst.,Johnny Lynn,LynnJo0,New York Giants,1999,West Coast,4-3
Other Notable Asst.,Sean Payton,PaytSe0,New York Giants,1999,West Coast,4-3
Other Notable Asst.,Jim Skipper,SkipJi0,New York Giants,1999,West Coast,4-3
Coach,Bill Parcells,ParcBi0,New York Jets,1999,Erhardt-Perkins,3-4
Offensive Coordinator,Charlie Weis,WeisCh0,New York Jets,1999,Erhardt-Perkins,3-4
Defensive Coordinator,Bill Belichick,BeliBi0,New York Jets,1999,Erhardt-Perkins,3-4
Other Notable Asst.,Maurice Carthon,CartMa0,New York Jets,1999,Erhardt-Perkins,3-4
Other Notable Asst.,Romeo Crennel,CrenRo0,New York Jets,1999,Erhardt-Perkins,3-4
Other Notable Asst.,Al Groh,GrohAl0,New York Jets,1999,Erhardt-Perkins,3-4
Other Notable Asst.,Todd Haley,HaleTo0,New York Jets,1999,Erhardt-Perkins,3-4
Other Notable Asst.,Dan Henning,HennDa0,New York Jets,1999,Erhardt-Perkins,3-4
Other Notable Asst.,Eric Mangini,MangEr0,New York Jets,1999,Erhardt-Perkins,3-4
Other Notable Asst.,Bill Muir,MuirBi0,New York Jets,1999,Erhardt-Perkins,3-4
Head Coach/General Manager,Bill Parcells,/executives/ParcBi0,New York Jets,1999,Erhardt-Perkins,3-4
Coach,Andy Reid,ReidAn0,Philadelphia Eagles,1999,West Coast,4-3
Offensive Coordinator,Rod Dowhower,DowhRo0,Philadelphia Eagles,1999,West Coast,4-3
Defensive Coordinator,Jim Johnson,JohnJi1,Philadelphia Eagles,1999,West Coast,4-3
Other Notable Asst.,Juan Castillo,CastJu0,Philadelphia Eagles,1999,West Coast,4-3
Other Notable Asst.,Brad Childress,ChilBr0,Philadelphia Eagles,1999,West Coast,4-3
Other Notable Asst.,David Culley,CullDa0,Philadelphia Eagles,1999,West Coast,4-3
Other Notable Asst.,Leslie Frazier,FrazLe0,Philadelphia Eagles,1999,West Coast,4-3
Other Notable Asst.,John Harbaugh,HarbJo0,Philadelphia Eagles,1999,West Coast,4-3
Other Notable Asst.,Sean McDermott,McDeSe0,Philadelphia Eagles,1999,West Coast,4-3
Other Notable Asst.,Ron Rivera,RiveRo0,Philadelphia Eagles,1999,West Coast,4-3
Other Notable Asst.,Pat Shurmur,ShurPa0,Philadelphia Eagles,1999,West Coast,4-3
Other Notable Asst.,Steve Spagnuolo,SpagSt0,Philadelphia Eagles,1999,West Coast,4-3
Coach,Bill Cowher,CowhBi0,Pittsburgh Steelers,1999,Erhardt-Perkins,3-4
Offensive Coordinator,Kevin Gilbride,GilbKe0,Pittsburgh Steelers,1999,Erhardt-Perkins,3-4
Defensive Coordinator,Jim Haslett,HaslJi0,Pittsburgh Steelers,1999,Erhardt-Perkins,3-4
Other Notable Asst.,Bob Bratkowski,BratBo0,Pittsburgh Steelers,1999,Erhardt-Perkins,3-4
Other Notable Asst.,Tim Lewis,LewiTi0,Pittsburgh Steelers,1999,Erhardt-Perkins,3-4
Other Notable Asst.,Mike Miller,MillMi0,Pittsburgh Steelers,1999,Erhardt-Perkins,3-4
Other Notable Asst.,Mike Mularkey,MulaMi0,Pittsburgh Steelers,1999,Erhardt-Perkins,3-4
Coach,Steve Mariucci,MariSt0,San Francisco 49ers,1999,West Coast,4-3
Offensive Coordinator,Marty Mornhinweg,MornMa0,San Francisco 49ers,1999,West Coast,4-3
Defensive Coordinator,Jim Mora,MoraJi1,San Francisco 49ers,1999,West Coast,4-3
Other Notable Asst.,Greg Knapp,KnapGr0,San Francisco 49ers,1999,West Coast,4-3
Other Notable Asst.,Rod Rust,RustRo0,San Francisco 49ers,1999,West Coast,4-3
Other Notable Asst.,Richard Smith,SmitRi0,San Francisco 49ers,1999,West Coast,4-3
Coach,Mike Holmgren,HolmMi0,Seattle Seahawks,1999,West Coast,4-3
Offensive Coordinator,Mike Sherman,SherMi0,Seattle Seahawks,1999,West Coast,4-3
Defensive Coordinator,Jim Lind,LindJi0,Seattle Seahawks,1999,West Coast,4-3
Other Notable Asst.,Ken Flajole,FlajKe0,Seattle Seahawks,1999,West Coast,4-3
Other Notable Asst.,Mike Sheppard,ShepMi0,Seattle Seahawks,1999,West Coast,4-3
Head Coach/Executive VP/General Manager,Mike Holmgren,/executives/HolmMi0,Seattle Seahawks,1999,West Coast,4-3
Coach,Tony Dungy,DungTo0,Tampa Bay Buccaneers,1999,Erhardt-Perkins,4-3
Offensive Coordinator,Mike Shula,ShulMi0,Tampa Bay Buccaneers,1999,Erhardt-Perkins,4-3
Defensive Coordinator,Monte Kiffin,KiffMo0,Tampa Bay Buccaneers,1999,Erhardt-Perkins,4-3
Other Notable Asst.,Clyde Christensen,ChriCl0,Tampa Bay Buccaneers,1999,Erhardt-Perkins,4-3
Other Notable Asst.,Herm Edwards,EdwaHe0,Tampa Bay Buccaneers,1999,Erhardt-Perkins,4-3
Other Notable Asst.,Chris Foerster,FoerCh0,Tampa Bay Buccaneers,1999,Erhardt-Perkins,4-3
Other Notable Asst.,Rod Marinelli,MariRo0,Tampa Bay Buccaneers,1999,Erhardt-Perkins,4-3
Other Notable Asst.,Lovie Smith,SmitLo0,Tampa Bay Buccaneers,1999,Erhardt-Perkins,4-3
Coach,Jeff Fisher,FishJe0,Tennessee Titans,1999,Balanced,4-3
Offensive Coordinator,Les Steckel,StecLe0,Tennessee Titans,1999,Balanced,4-3
Defensive Coordinator,Gregg Williams,WillGr0,Tennessee Titans,1999,Balanced,4-3
Other Notable Asst.,Jerry Gray,GrayJe0,Tennessee Titans,1999,Balanced,4-3
Other Notable Asst.,George Henshaw,HensGe0,Tennessee Titans,1999,Balanced,4-3
Other Notable Asst.,Mike Munchak,MuncMi0,Tennessee Titans,1999,Balanced,4-3
Other Notable Asst.,Jim Schwartz,SchwJi0,Tennessee Titans,1999,Balanced,4-3
Other Notable Asst.,Sherman Smith,SmitSh0,Tennessee Titans,1999,Balanced,4-3
Coach,Norv Turner,TurnNo0,Washington Commanders,1999,Air Coryell,4-3
Defensive Coordinator,Mike Nolan,NolaMi0,Washington Commanders,1999,Air Coryell,4-3
Other Notable Asst.,Bobby Jackson,JackBo0,Washington Commanders,1999,Air Coryell,4-3
Other Notable Asst.,Rich Olson,OlsoRi0,Washington Commanders,1999,Air Coryell,4-3
Other Notable Asst.,Mike Pope,PopeMi0,Washington Commanders,1999,Air Coryell,4-3
Other Notable Asst.,Terry Robiskie,RobiTe0,Washington Commanders,1999,Air Coryell,4-3
Coach,Dave McGinnis,McGiDa0,Arizona Cardinals,2000,West Coast,4-3
Coach,Vince Tobin,TobiVi0,Arizona Cardinals,2000,West Coast,4-3
Offensive Coordinator,Marc Trestman,TresMa0,Arizona Cardinals,2000,West Coast,4-3
Defensive Coordinator,Larry Marmie,MarmLa0,Arizona Cardinals,2000,West Coast,4-3
Defensive Coordinator,Dave McGinnis,McGiDa0,Arizona Cardinals,2000,West Coast,4-3
Other Notable Asst.,Hank Kuhlmann,KuhlHa0,Arizona Cardinals,2000,West Coast,4-3
Other Notable Asst.,Don Lawrence,LawrDo0,Arizona Cardinals,2000,West Coast,4-3
Coach,Dan Reeves,ReevDa0,Atlanta Falcons,2000,Smashmouth,4-3
Offensive Coordinator,George Sefcik,SefcGe0,Atlanta Falcons,2000,Smashmouth,4-3
Defensive Coordinator,Rich Brooks,BrooRi0,Atlanta Falcons,2000,Smashmouth,4-3
Other Notable Asst.,Don Blackmon,BlacDo0,Atlanta Falcons,2000,Smashmouth,4-3
Other Notable Asst.,Jack Burns,BurnJa0,Atlanta Falcons,2000,Smashmouth,4-3
Other Notable Asst.,Jerry Rhome,RhomJe0,Atlanta Falcons,2000,Smashmouth,4-3
Other Notable Asst.,Art Shell,ShelAr0,Atlanta Falcons,2000,Smashmouth,4-3
Head Coach/Player Personnel,Dan Reeves,/executives/ReevDa0,Atlanta Falcons,2000,Smashmouth,4-3
Coach,Brian Billick,BillBr0,Baltimore Ravens,2000,West Coast,4-3
Offensive Coordinator,Matt Cavanaugh,CavaMa0,Baltimore Ravens,2000,West Coast,4-3
Defensive Coordinator,Marvin Lewis,LewiMa0,Baltimore Ravens,2000,West Coast,4-3
Other Notable Asst.,Jim Colletto,CollJi0,Baltimore Ravens,2000,West Coast,4-3
Other Notable Asst.,Jack Del Rio,DelRJa0,Baltimore Ravens,2000,West Coast,4-3
Other Notable Asst.,Donnie Henderson,HendDo0,Baltimore Ravens,2000,West Coast,4-3
Other Notable Asst.,Milt Jackson,JackMi0,Baltimore Ravens,2000,West Coast,4-3
Other Notable Asst.,Rex Ryan,RyanRe0,Baltimore Ravens,2000,West Coast,4-3
Other Notable Asst.,Mike Smith,SmitMi0,Baltimore Ravens,2000,West Coast,4-3
Coach,Wade Phillips,PhilWa0,Buffalo Bills,2000,NA,3-4
Offensive Coordinator,Joe Pendry,PendJo0,Buffalo Bills,2000,NA,3-4
Defensive Coordinator,Ted Cottrell,CottTe0,Buffalo Bills,2000,NA,3-4
Other Notable Asst.,Ronnie Jones,JoneRo0,Buffalo Bills,2000,NA,3-4
Other Notable Asst.,John Levra,LevrJo0,Buffalo Bills,2000,NA,3-4
Other Notable Asst.,Turk Schonert,SchoTu0,Buffalo Bills,2000,NA,3-4
Coach,George Seifert,SeifGe0,Carolina Panthers,2000,NA,4-3
Offensive Coordinator,Bill Musgrave,MusgBi0,Carolina Panthers,2000,NA,4-3
Offensive Coordinator,Richard Williamson,WillRi0,Carolina Panthers,2000,NA,4-3
Defensive Coordinator,John Marshall,MarsJo0,Carolina Panthers,2000,NA,4-3
Other Notable Asst.,Don Breaux,BreaDo0,Carolina Panthers,2000,NA,4-3
Other Notable Asst.,Chick Harris,HarrCh0,Carolina Panthers,2000,NA,4-3
Other Notable Asst.,Mike McCoy,McCoMi1,Carolina Panthers,2000,NA,4-3
Other Notable Asst.,Greg Roman,RomaGr0,Carolina Panthers,2000,NA,4-3
Head Coach/de facto General Manager,George Seifert,/executives/SeifGe0,Carolina Panthers,2000,NA,4-3
Coach,Dick Jauron,JaurDi0,Chicago Bears,2000,NA,4-3
Offensive Coordinator,Gary Crowton,CrowGa0,Chicago Bears,2000,NA,4-3
Defensive Coordinator,Greg Blache,BlacGr0,Chicago Bears,2000,NA,4-3
Other Notable Asst.,Dale Lindsey,LindDa0,Chicago Bears,2000,NA,4-3
Other Notable Asst.,John Shoop,ShooJo0,Chicago Bears,2000,NA,4-3
Other Notable Asst.,Eric Studesville,StudEr0,Chicago Bears,2000,NA,4-3
Coach,Bruce Coslet,CoslBr0,Cincinnati Bengals,2000,NA,4-3
Coach,Dick LeBeau,LeBeDi0,Cincinnati Bengals,2000,NA,4-3
Offensive Coordinator,Ken Anderson,AndeKe0,Cincinnati Bengals,2000,NA,4-3
Defensive Coordinator,Dick LeBeau,LeBeDi0,Cincinnati Bengals,2000,NA,4-3
Other Notable Asst.,Mark Duffner,DuffMa0,Cincinnati Bengals,2000,NA,4-3
Other Notable Asst.,Ray Horton,HortRa0,Cincinnati Bengals,2000,NA,4-3
Coach,Chris Palmer,PalmCh0,Cleveland Browns,2000,Erhardt-Perkins,4-3
Offensive Coordinator,Pete Carmichael,CarmPe1,Cleveland Browns,2000,Erhardt-Perkins,4-3
Defensive Coordinator,Romeo Crennel,CrenRo0,Cleveland Browns,2000,Erhardt-Perkins,4-3
Other Notable Asst.,Keith Butler,ButlKe0,Cleveland Browns,2000,Erhardt-Perkins,4-3
Other Notable Asst.,Pete Carmichael,CarmPe0,Cleveland Browns,2000,Erhardt-Perkins,4-3
Other Notable Asst.,John Hufnagel,HufnJo0,Cleveland Browns,2000,Erhardt-Perkins,4-3
Other Notable Asst.,Ray Perkins,PerkRa0,Cleveland Browns,2000,Erhardt-Perkins,4-3
Other Notable Asst.,Tony Sparano,SparTo0,Cleveland Browns,2000,Erhardt-Perkins,4-3
Coach,Dave Campo,CampDa0,Dallas Cowboys,2000,Air Coryell,4-3
Offensive Coordinator,Jack Reilly,ReilJa0,Dallas Cowboys,2000,Air Coryell,4-3
Defensive Coordinator,Mike Zimmer,ZimmMi0,Dallas Cowboys,2000,Air Coryell,4-3
Other Notable Asst.,George Edwards,EdwaGe0,Dallas Cowboys,2000,Air Coryell,4-3
Other Notable Asst.,Andre Patterson,PattAn0,Dallas Cowboys,2000,Air Coryell,4-3
Other Notable Asst.,Clancy Pendergast,PendCl0,Dallas Cowboys,2000,Air Coryell,4-3
Other Notable Asst.,Clarence Shelmon,ShelCl0,Dallas Cowboys,2000,Air Coryell,4-3
Other Notable Asst.,Ernie Zampese,ZampEr0,Dallas Cowboys,2000,Air Coryell,4-3
Coach,Mike Shanahan,ShanMi0,Denver Broncos,2000,West Coast,4-3
Offensive Coordinator,Gary Kubiak,KubiGa0,Denver Broncos,2000,West Coast,4-3
Defensive Coordinator,Greg Robinson,RobiGr0,Denver Broncos,2000,West Coast,4-3
Other Notable Asst.,Frank Bush,BushFr0,Denver Broncos,2000,West Coast,4-3
Other Notable Asst.,Larry Coyer,CoyeLa0,Denver Broncos,2000,West Coast,4-3
Other Notable Asst.,Rick Dennison,DennRi0,Denver Broncos,2000,West Coast,4-3
Other Notable Asst.,George Dyer,DyerGe0,Denver Broncos,2000,West Coast,4-3
Other Notable Asst.,Anthony Lynn,LynnAn0,Denver Broncos,2000,West Coast,4-3
Coach,Gary Moeller,MoelGa0,Detroit Lions,2000,NA,4-3
Coach,Bobby Ross,RossBo0,Detroit Lions,2000,NA,4-3
Offensive Coordinator,Sylvester Croom,CrooSy0,Detroit Lions,2000,NA,4-3
Defensive Coordinator,Larry Peccatiello,PeccLa0,Detroit Lions,2000,NA,4-3
Other Notable Asst.,Jerry Sullivan,SullJe0,Detroit Lions,2000,NA,4-3
Other Notable Asst.,Jim Zorn,ZornJi0,Detroit Lions,2000,NA,4-3
Coach,Mike Sherman,SherMi0,Green Bay Packers,2000,West Coast,4-3
Offensive Coordinator,Tom Rossley,RossTo0,Green Bay Packers,2000,West Coast,4-3
Defensive Coordinator,Ed Donatell,DonaEd0,Green Bay Packers,2000,West Coast,4-3
Other Notable Asst.,Larry Beightol,BeigLa0,Green Bay Packers,2000,West Coast,4-3
Other Notable Asst.,Darrell Bevell,BeveDa0,Green Bay Packers,2000,West Coast,4-3
Other Notable Asst.,Kippy Brown,BrowKi0,Green Bay Packers,2000,West Coast,4-3
Other Notable Asst.,Bill Davis,DaviBi0,Green Bay Packers,2000,West Coast,4-3
Other Notable Asst.,Jeff Jagodzinski,JagoJe0,Green Bay Packers,2000,West Coast,4-3
Other Notable Asst.,Ray Sherman,SherRa0,Green Bay Packers,2000,West Coast,4-3
Other Notable Asst.,Bob Slowik,SlowBo0,Green Bay Packers,2000,West Coast,4-3
Coach,Jim Mora,MoraJi0,Indianapolis Colts,2000,Air Coryell,4-3
Offensive Coordinator,Tom Moore,MoorTo0,Indianapolis Colts,2000,Air Coryell,4-3
Defensive Coordinator,Vic Fangio,FangVi0,Indianapolis Colts,2000,Air Coryell,4-3
Other Notable Asst.,Bruce Arians,AriaBr0,Indianapolis Colts,2000,Air Coryell,4-3
Other Notable Asst.,Todd Grantham,GranTo0,Indianapolis Colts,2000,Air Coryell,4-3
Other Notable Asst.,John Pagano,PagaJo0,Indianapolis Colts,2000,Air Coryell,4-3
Coach,Tom Coughlin,CougTo0,Jacksonville Jaguars,2000,Erhardt-Perkins,4-3
Defensive Coordinator,Dom Capers,CapeDo0,Jacksonville Jaguars,2000,Erhardt-Perkins,4-3
Other Notable Asst.,Perry Fewell,FewePe0,Jacksonville Jaguars,2000,Erhardt-Perkins,4-3
Other Notable Asst.,Frank Gansz,GanzFr0,Jacksonville Jaguars,2000,Erhardt-Perkins,4-3
Other Notable Asst.,Lane Kiffin,KiffLa0,Jacksonville Jaguars,2000,Erhardt-Perkins,4-3
Other Notable Asst.,John Pease,PeasJo0,Jacksonville Jaguars,2000,Erhardt-Perkins,4-3
Other Notable Asst.,Bobby Petrino,PetrBo0,Jacksonville Jaguars,2000,Erhardt-Perkins,4-3
Head Coach/de facto General Manager,Tom Coughlin,/executives/CougTo0,Jacksonville Jaguars,2000,Erhardt-Perkins,4-3
Coach,Gunther Cunningham,CunnGu0,Kansas City Chiefs,2000,Air Coryell,4-3
Offensive Coordinator,Jimmy Raye,RayeJi0,Kansas City Chiefs,2000,Air Coryell,4-3
Defensive Coordinator,Kurt Schottenheimer,SchoKu0,Kansas City Chiefs,2000,Air Coryell,4-3
Other Notable Asst.,Tom Clements,ClemTo0,Kansas City Chiefs,2000,Air Coryell,4-3
Other Notable Asst.,Jim Hostler,HostJi0,Kansas City Chiefs,2000,Air Coryell,4-3
Other Notable Asst.,Keith Rowen,RoweKe0,Kansas City Chiefs,2000,Air Coryell,4-3
Other Notable Asst.,Willie Shaw,ShawWi0,Kansas City Chiefs,2000,Air Coryell,4-3
Other Notable Asst.,Mike Solari,SolaMi0,Kansas City Chiefs,2000,Air Coryell,4-3
Other Notable Asst.,Joe Vitt,VittJo0,Kansas City Chiefs,2000,Air Coryell,4-3
Coach,Jon Gruden,GrudJo0,Las Vegas Raiders,2000,West Coast,4-3
Offensive Coordinator,Bill Callahan,CallBi0,Las Vegas Raiders,2000,West Coast,4-3
Defensive Coordinator,Chuck Bresnahan,BresCh0,Las Vegas Raiders,2000,West Coast,4-3
Other Notable Asst.,Ron Lynn,LynnRo0,Las Vegas Raiders,2000,West Coast,4-3
Other Notable Asst.,Gary Stevens,StevGa0,Las Vegas Raiders,2000,West Coast,4-3
Coach,Mike Riley,RileMi0,Los Angeles Chargers,2000,NA,4-3
Offensive Coordinator,Geep Chryst,ChryGe0,Los Angeles Chargers,2000,NA,4-3
Defensive Coordinator,Joe Pascale,PascJo0,Los Angeles Chargers,2000,NA,4-3
Other Notable Asst.,Mark Banker,BankMa0,Los Angeles Chargers,2000,NA,4-3
Other Notable Asst.,Joe Bugel,BugeJo0,Los Angeles Chargers,2000,NA,4-3
Other Notable Asst.,Jim Vechiarella,VechJi0,Los Angeles Chargers,2000,NA,4-3
Coach,Mike Martz,MartMi0,Los Angeles Rams,2000,Air Coryell,4-3
Offensive Coordinator,Bobby Jackson,JackBo0,Los Angeles Rams,2000,Air Coryell,4-3
Defensive Coordinator,Peter Giunta,GiunPe0,Los Angeles Rams,2000,Air Coryell,4-3
Other Notable Asst.,Jim Hanifan,HaniJi0,Los Angeles Rams,2000,Air Coryell,4-3
Other Notable Asst.,Al Saunders,SaunAl0,Los Angeles Rams,2000,Air Coryell,4-3
Other Notable Asst.,Ken Zampese,ZampKe0,Los Angeles Rams,2000,Air Coryell,4-3
Coach,Dave Wannstedt,WannDa0,Miami Dolphins,2000,Erhardt-Perkins,4-3
Offensive Coordinator,Chan Gailey,GailCh0,Miami Dolphins,2000,Erhardt-Perkins,4-3
Defensive Coordinator,Jim Bates,BateJi0,Miami Dolphins,2000,Erhardt-Perkins,4-3
Other Notable Asst.,Mike Shula,ShulMi0,Miami Dolphins,2000,Erhardt-Perkins,4-3
Head Coach/Player Personnel,Dave Wannstedt,/executives/WannDa0,Miami Dolphins,2000,Erhardt-Perkins,4-3
Coach,Dennis Green,GreeDe0,Minnesota Vikings,2000,West Coast,4-3
Offensive Coordinator,Sherman Lewis,LewiSh0,Minnesota Vikings,2000,West Coast,4-3
Defensive Coordinator,Emmitt Thomas,ThomEm0,Minnesota Vikings,2000,West Coast,4-3
Other Notable Asst.,Mike Tice,TiceMi0,Minnesota Vikings,2000,West Coast,4-3
Other Notable Asst.,Alex Wood,WoodAl0,Minnesota Vikings,2000,West Coast,4-3
Head Coach/de facto General Manager,Dennis Green,/executives/GreeDe0,Minnesota Vikings,2000,West Coast,4-3
Coach,Bill Belichick,BeliBi0,New England Patriots,2000,Erhardt-Perkins,3-4
Offensive Coordinator,Charlie Weis,WeisCh0,New England Patriots,2000,Erhardt-Perkins,3-4
Other Notable Asst.,Brian Daboll,DaboBr0,New England Patriots,2000,Erhardt-Perkins,3-4
Other Notable Asst.,Jeff Davidson,DaviJe0,New England Patriots,2000,Erhardt-Perkins,3-4
Other Notable Asst.,Eric Mangini,MangEr0,New England Patriots,2000,Erhardt-Perkins,3-4
